date_transaction,type_compte,anciennete_compte,age_client,statut_professionnel,revenus_mensuels,region,montant_transaction,type_transaction,categorie_marchand,pays_transaction,heure_transaction,jour_semaine,mode_paiement,nb_trans_24h,montant_total_24h,nb_pays_24h,distance_trans_precedente,temps_depuis_derniere_trans,montant_moyen_30j,ratio_montant_moyen,auth_3d_secure,ip_match_pays,appareil_connu,nb_tentatives_echouees,score_risque_marchand,is_fraud
2023-01-29 15:28:15,Épargne,80.11019728320588,75.27022578108443,Indépendant,,Pays de la Loire,103.90273121768692,Achat en ligne,Vêtements,France,19,2,Carte physique,3.0,206.165293245628,1,16.256373953930453,1643.2987874524329,1743.393954811192,0.059597964608601325,1,1,1,0.0,3.0,0
2023-03-08 21:55:57,Courant,39.14995567228226,18.0,Étudiant,533.3747541774358,Grand Est,97.51858554812753,Retrait ATM,Autre,France,20,1,Carte physique,2.0,59.34222923465246,1,,502.86841529584234,147.56995895952198,0.6608295227274312,1,1,1,0.0,3.0,0
2023-07-30 12:39:26,Courant,54.50018399448289,46.71029244793124,Salarié,4055.1385823083574,Auvergne-Rhône-Alpes,126.10168818312556,Achat en magasin,Voyage,France,14,6,Carte physique,2.0,51.29100901470713,1,7.929225236874671,1043.6260248896228,1185.9698215325916,0.1063279064050452,1,0,1,1.0,2.0,0
2023-05-26 23:49:51,Courant,73.96815151723042,39.877027727433806,Salarié,3784.645611965368,Occitanie,68.46484828486226,Retrait ATM,Autre,Italie,11,6,En ligne,2.0,79.69331576336637,1,15.452314800428844,1551.7229883020368,1193.3386741864517,0.05737252111730777,1,1,1,0.0,3.0,0
2023-11-17 03:22:46,Jeune,11.992443218030605,63.63914146533461,Salarié,3970.7670041345864,Pays de la Loire,97.23002670431256,Achat en ligne,Alimentation,France,8,3,Sans contact,2.0,211.05312973707143,1,,554.9669450409139,658.0766610939521,0.14774878437822497,1,1,1,0.0,4.0,0
2023-03-17 04:04:31,Professionnel,9.724413722634427,53.60728438353058,,1806.601793941887,Bretagne,206.23325311177348,Achat en ligne,Voyage,France,10,6,En ligne,2.0,210.56312556263464,2,,903.6866098072128,601.7622120531397,0.3427155261347013,1,1,1,,1.0,0
2023-05-28 09:33:32,Jeune,41.94916767479338,77.46201369715895,Indépendant,,Auvergne-Rhône-Alpes,103.84151777927327,Retrait ATM,Autre,France,8,5,Carte physique,2.0,170.21941740433965,1,11.665777740328052,721.9567800029022,779.9750114111245,0.13313441618008254,0,1,1,0.0,4.0,0
2023-03-24 15:26:24,Courant,129.10505396189848,57.214095544519196,Salarié,3797.360087329188,Provence-Alpes-Côte d'Azur,71.39981309268909,Achat en ligne,Autre,France,18,0,En ligne,2.0,591.4886264666121,1,15.469970448090333,1432.343835281384,641.8160945006715,0.11124652950349842,1,1,1,1.0,5.0,0
2023-07-23 03:21:33,Jeune,55.35890648192354,38.36459564413732,Sans emploi,378.8558374238587,Île-de-France,88.09468370001481,Achat en magasin,Alimentation,France,11,4,Carte physique,2.0,64.8375651041914,1,6.345760927602427,894.5665870360988,134.53666532770066,0.6548005592782922,1,1,1,0.0,2.0,0
2023-06-18 07:21:07,Courant,49.10723897524076,41.46929040227027,Salarié,,Île-de-France,69.0216874579217,Achat en magasin,Alimentation,France,20,6,En ligne,1.0,42.598768664043185,3,4.610353652548462,425.58572277704144,1012.8584119294885,0.06814544525175621,0,1,1,0.0,5.0,0
2023-03-04 00:43:55,Épargne,78.35709845048245,55.272667196195414,Retraité,1909.8666655910376,Auvergne-Rhône-Alpes,59.16624724784614,Virement,Autre,France,17,3,Sans contact,4.0,293.48131686129955,1,42.02281667349311,1669.1859119269684,,0.1844193726956908,1,1,1,0.0,6.0,0
2023-03-01 06:15:50,Professionnel,57.04286509387003,66.79237067314979,Salarié,4695.172277612834,Normandie,43.040331457999805,Achat en ligne,Autre,France,16,5,Carte physique,1.0,9.74826978513088,1,22.571279779206876,983.0852672948081,1461.1847299100018,0.029455776930170062,1,1,1,0.0,6.0,0
2023-08-29 12:50:54,Courant,87.71009685085563,34.373346836190535,,3818.1878427261663,Provence-Alpes-Côte d'Azur,146.32690323511179,Achat en magasin,Autre,France,10,1,Mobile,5.0,47.04240179115021,1,17.36346276322022,667.7768943520409,1083.4304843672462,0.1350588758083273,1,1,1,0.0,2.0,0
2023-01-11 00:50:07,Courant,24.255767218494505,48.839866279580114,Salarié,,Occitanie,155.60590804680348,Virement,Autre,Espagne,4,6,Carte physique,3.0,46.68177241404104,1,,1659.1280611252382,1986.5104546067396,0.07833128070680508,1,1,1,0.0,4.0,0
2023-04-10 03:32:45,Courant,34.073125863140916,18.0,Retraité,2268.256111137185,Île-de-France,78.53860126955756,Retrait ATM,Autre,France,16,5,Sans contact,5.0,372.9621573884201,1,24.084153217490247,562.164766809735,604.4501674895944,0.12993395567370672,1,1,1,0.0,2.0,0
2023-04-17 22:12:50,Courant,108.71684434729282,40.60370022879844,Salarié,4371.090853758278,Pays de la Loire,96.63652076317351,Virement,Autre,France,1,1,En ligne,4.0,635.1187510211644,1,26.45157447848589,698.2408398521513,1113.440944245758,0.08679088124304145,1,0,1,0.0,3.0,0
2023-02-21 17:40:33,Épargne,46.63555492738016,70.88399036406145,Salarié,3025.5643179147164,Auvergne-Rhône-Alpes,96.84812803118207,Prélèvement,Autre,France,11,0,En ligne,1.0,136.17198239308212,1,20.256951999142405,1125.1390855778793,476.44506415532766,0.20327239238563766,0,1,1,0.0,,0
2023-07-25 22:06:21,Épargne,38.332717693706236,67.78210829862829,Salarié,,Grand Est,25.228746958787532,Achat en magasin,Divertissement,France,22,2,Mobile,2.0,94.44799891687327,1,19.84189120850798,919.0797327603568,1487.491206518929,0.016960602421192524,1,1,0,0.0,6.0,0
2023-07-26 19:34:10,Professionnel,46.50131713648267,56.23972027722351,Indépendant,8273.898777687424,Auvergne-Rhône-Alpes,80.13837528342987,Achat en magasin,Divertissement,Chine,14,3,Sans contact,2.0,258.05273370382713,1,9.281247399549548,831.3445636307521,2938.852376628595,0.027268595020537693,1,1,1,0.0,1.0,0
2023-05-29 06:11:57,Épargne,44.720670242419644,71.6870549245212,,3833.843156291114,Provence-Alpes-Côte d'Azur,155.32159669033598,Achat en ligne,Services,France,16,2,Mobile,1.0,112.84204161559755,1,10.33673484233355,903.5544926985991,1473.4416671694798,0.10541414712990495,1,1,1,,2.0,0
2023-11-12 05:22:56,Épargne,96.68563497951098,41.07592020450655,Étudiant,370.32765106341583,Occitanie,160.71888833922975,Retrait ATM,Autre,Autre Monde,8,1,Sans contact,1.0,36.86810186113523,1,18.44911536719021,1207.2271346250438,146.5303886307683,1.0968297418784172,1,1,1,0.0,1.0,0
2023-06-05 01:23:15,Courant,34.938169304308865,44.01899135525003,,2757.9155412372256,Hauts-de-France,91.9858928947118,Virement,Autre,France,5,0,Sans contact,3.0,69.95777543677988,1,14.572773688133475,834.8317484287592,684.8089064613457,0.1343234470620951,1,0,1,0.0,,0
2023-07-26 00:48:15,Courant,55.341722194290725,40.80499048994494,Salarié,3132.068474912696,Île-de-France,120.59982727700152,Achat en magasin,Autre,France,13,0,En ligne,2.0,182.4670046510406,1,13.41017193095405,1022.7153448105628,653.5287130961884,0.18453638663501423,1,1,1,0.0,1.0,0
2023-03-17 22:23:37,Jeune,102.0451982351478,54.81839011001192,Salarié,2590.710769883016,Nouvelle-Aquitaine,152.15518919799558,Achat en ligne,Services,France,17,0,En ligne,1.0,34.61112566181142,1,21.04224516323712,826.9638179972067,728.8685624489744,0.2087553189106677,0,1,1,0.0,,0
2023-02-18 22:04:41,Courant,46.733732647367674,85.0,Indépendant,4980.927409826374,Île-de-France,214.7746508145798,Prélèvement,Autre,France,17,5,Sans contact,4.0,290.81017151759846,1,61.358890054302115,395.7466559763691,1617.7774844341143,0.13275908020793492,1,1,1,0.0,1.0,0
2023-04-15 01:58:35,Épargne,96.98041712023807,50.50017841747834,,912.3592678388078,Île-de-France,69.62851573710392,Virement,Autre,France,20,6,Mobile,3.0,156.68944498078514,1,14.01629070521405,1132.717356039502,305.59522269360497,0.22784556356404392,1,1,1,,4.0,0
2023-05-26 19:00:05,Courant,42.74640282646267,27.884511175558124,Salarié,4151.307279261853,Provence-Alpes-Côte d'Azur,108.42333650632001,Achat en magasin,Électronique,France,16,0,Carte virtuelle,4.0,69.73452035650402,1,29.288581701995703,647.5991275610671,1090.6584597552055,0.09941089764311299,1,1,1,0.0,2.0,0
2023-11-18 12:59:18,Épargne,102.81310488839375,28.453955978994156,Étudiant,271.10774539745375,Normandie,183.25860217716718,Retrait ATM,Autre,France,0,4,Carte physique,2.0,61.026365474851325,1,61.63376332208459,1331.8296570021237,,2.5286922899274398,1,1,1,1.0,3.0,0
2023-11-16 10:13:04,Épargne,57.33509364611253,31.933347774489267,Retraité,1374.4169073547837,Normandie,88.13880987851886,Virement,Autre,France,18,1,En ligne,2.0,131.7050192733775,1,27.487523108112818,1257.0177811105907,319.1342368119902,0.2761809912937783,1,1,1,0.0,2.0,0
2023-09-14 19:18:45,Courant,42.18053784014816,26.306588845426948,Retraité,2135.9735411784054,Occitanie,112.86934496077826,Achat en ligne,Santé,Allemagne,22,0,Sans contact,1.0,33.559102282556424,1,37.36011279757197,1062.0215851089242,847.1587275200532,0.1332328184721517,0,1,1,0.0,4.0,0
2023-01-06 05:43:59,Courant,69.91793794152093,31.48971298808778,Salarié,4007.3803857901585,Hauts-de-France,126.78269363105517,Virement,Autre,France,3,2,Carte physique,3.0,70.39079205421933,1,,389.8265247882572,1503.3654449423034,0.08433258464040383,1,1,0,0.0,2.0,0
2023-04-12 17:44:45,Épargne,17.04346867114704,48.28494190370502,Étudiant,711.7337826155793,Auvergne-Rhône-Alpes,88.41291729181796,Retrait ATM,Autre,France,8,5,Carte physique,2.0,136.99015847744244,1,9.815054982627009,556.1423314651673,282.662493642845,0.31278616470259796,0,1,1,0.0,10.0,0
2023-04-25 01:43:22,Courant,175.01014660227844,23.601322676171222,Retraité,2438.691826187622,Hauts-de-France,58.91700965553685,Achat en magasin,Autre,France,11,3,En ligne,0.0,0.0,1,8.669050044838045,578.6934551900212,966.8059427759362,0.06093985054164201,1,1,1,,7.0,0
2023-02-14 02:52:10,Courant,62.56477495780936,52.349284391482655,Indépendant,3617.2933769209317,Auvergne-Rhône-Alpes,64.89789017623772,Prélèvement,Autre,France,18,0,Sans contact,0.0,0.0,1,13.890007819974329,489.3445673969615,1070.9917295371442,0.06059607033967009,1,1,1,0.0,,0
2023-06-01 17:42:56,Épargne,80.55128983007397,59.81933762601083,Salarié,3543.0298641129657,Île-de-France,59.91760720311142,Virement,Autre,France,14,0,Carte physique,1.0,79.92658563410981,1,7.372613340104412,736.4040626487905,1055.9900187879136,0.056740694643957,1,1,0,0.0,3.0,0
2023-05-21 16:30:30,Courant,23.15987673722157,35.68438597152877,Salarié,2412.411301404749,Bourgogne-Franche-Comté,36.945448160019296,Achat en magasin,Voyage,Allemagne,17,1,Mobile,4.0,313.66326574236064,1,28.664623175749533,1570.141547236508,650.6966513188542,0.05677829766779498,1,1,1,0.0,2.0,0
2023-11-16 03:17:58,Professionnel,119.88044967065393,50.17097989555154,Retraité,1820.905917869665,Provence-Alpes-Côte d'Azur,114.61218192941912,Virement,Autre,Allemagne,4,4,Carte physique,2.0,328.6760174712341,2,,617.9131850113719,555.6091891424304,0.20628201291328588,1,1,1,0.0,2.0,0
2023-04-15 04:49:37,Épargne,46.79015045776356,54.98366337671047,Salarié,5110.679528059194,Occitanie,111.96497334951694,Virement,Autre,France,11,1,Sans contact,4.0,195.60892719086,1,7.866076007230262,959.0345117311521,896.4902439081061,0.12489257313211075,1,1,1,,5.0,0
2023-05-19 19:18:40,Courant,30.580765058582987,58.17514050433142,,3709.11191025787,Île-de-France,59.30225102884625,Retrait ATM,Autre,France,9,0,En ligne,1.0,50.894219809747234,1,16.46756834506751,611.2176174954794,998.7256750921574,0.05937791778845991,0,1,1,0.0,2.0,0
2023-07-14 05:59:31,Épargne,99.23064495180842,46.6530073314719,Salarié,3865.0739560016505,Occitanie,169.23967016939437,Virement,Autre,France,19,4,Mobile,2.0,171.20400997775027,1,10.044133655285329,597.1270534067327,1254.2035181181984,0.13493796479164788,1,1,1,0.0,3.0,0
2023-09-10 22:22:37,Épargne,29.843475872622303,30.783703559986925,Salarié,,Normandie,131.7560558432524,Retrait ATM,Autre,États-Unis,8,6,En ligne,3.0,376.0137339502179,1,25.893991470615614,1102.9480503932168,,0.15801809506851666,1,1,1,0.0,4.0,0
2023-07-07 09:41:17,Courant,56.31408444852855,46.616533186434125,Indépendant,4448.74043956726,Bretagne,82.5086365446855,Achat en ligne,Vêtements,France,13,4,En ligne,2.0,111.20802783310494,2,15.592783420481044,699.6196250320261,1290.5236096295203,0.06393423253091188,1,1,1,1.0,2.0,0
2023-04-23 15:52:22,Courant,56.85328744095307,42.65183614626153,Retraité,2124.7382400892516,Occitanie,112.77800140586658,Virement,Autre,Espagne,2,3,Sans contact,1.0,37.756983176329875,1,13.864064190123276,661.7038923101969,804.6177026570222,0.14016346027865054,1,1,0,0.0,4.0,0
2023-05-30 04:01:12,Courant,106.4145042893977,47.09766851430649,Salarié,3634.5717219754397,Bretagne,114.46773353268033,Virement,Autre,France,15,0,En ligne,1.0,64.74708609081864,1,47.421840840158936,941.9245572475254,1089.6338802276655,0.10505155503127685,1,1,1,0.0,2.0,0
2023-09-19 02:13:52,Courant,102.34408485539436,30.127972681366906,Retraité,2228.313932011392,Provence-Alpes-Côte d'Azur,156.6847462244862,Achat en magasin,Autre,France,2,6,Sans contact,3.0,228.40288541570052,1,,1347.9400995556448,600.487072343724,0.26092942453022283,1,0,1,0.0,1.0,0
2023-07-31 10:34:13,Courant,61.99026221278111,22.23059990202396,Indépendant,2358.3860120827862,Auvergne-Rhône-Alpes,80.7925397532467,Achat en ligne,Vêtements,France,20,4,Carte physique,4.0,75.935244073073,3,20.533102180191754,309.09226575003134,409.8621390499881,0.19712125628513585,1,1,1,0.0,1.0,0
2023-02-17 08:18:57,Courant,14.39639772238917,18.0,Étudiant,,Provence-Alpes-Côte d'Azur,1622.717586662173,Achat en ligne,Électronique,Italie,1,0,En ligne,10.0,9266.071510967953,2,,8.013056340304182,727.878732679986,2.2293790350041807,0,1,1,,10.0,1
2023-03-03 09:59:49,Courant,31.07418660357179,18.69037587083515,Indépendant,,Pays de la Loire,145.45540342373263,Prélèvement,Autre,France,8,1,Sans contact,0.0,0.0,2,10.428237550316187,368.8215680204059,2479.97451083104,0.058651975166869964,1,0,1,1.0,4.0,0
2023-10-02 18:20:11,Épargne,63.26792846653305,18.0,Salarié,3291.5306217997027,Grand Est,253.0801373159808,Achat en magasin,Divertissement,Allemagne,0,1,Sans contact,1.0,19.98288796426297,1,15.62028767749734,1759.196829774041,855.0046138346912,0.29599856330706537,1,1,1,0.0,2.0,0
2023-06-26 05:06:36,Épargne,155.39497126071748,60.369402186081516,Étudiant,567.0112121140387,Provence-Alpes-Côte d'Azur,93.99237288805328,Achat en ligne,Autre,France,2,3,Mobile,3.0,584.1848583220552,1,41.17957217872324,1175.5578539867176,118.44165601169095,0.793575301571059,1,1,1,,3.0,0
2023-07-15 14:16:27,Courant,11.504611134124717,41.013530718546406,,1737.4067235698012,Auvergne-Rhône-Alpes,5164.479004550774,Achat en ligne,Électronique,France,2,0,Carte physique,7.0,11891.156491616144,4,117.06135567108507,98.289457318327,,2.521916860016174,0,1,1,2.0,5.0,1
2023-02-27 10:31:07,Professionnel,27.956060330472543,45.59820512444561,Salarié,2947.571691669281,Bourgogne-Franche-Comté,137.060392464177,Achat en ligne,Électronique,Royaume-Uni,10,1,En ligne,3.0,470.75583917493236,1,10.34752706046173,949.0851228959865,842.3853945408644,0.16270509122357316,0,1,1,1.0,,0
2023-03-25 23:19:07,Professionnel,22.926278749031013,39.8584171536087,Indépendant,3667.8732393532614,Auvergne-Rhône-Alpes,105.56729219876468,Retrait ATM,Autre,France,16,2,Mobile,3.0,578.8182930921987,1,22.856068299590877,1803.2473661671381,580.0288834235341,0.18200350916262903,1,1,1,0.0,6.0,0
2023-10-28 08:14:21,Courant,6.0211286752949,18.0,Indépendant,4464.584973758319,Auvergne-Rhône-Alpes,878.5432462871461,Achat en ligne,Alimentation,États-Unis,23,0,Sans contact,10.0,17644.862042569803,5,7413.778627564873,209.47923640285572,3681.6877644560104,0.23862513675625496,1,0,0,,7.0,1
2023-10-28 00:10:13,Épargne,13.419263547059563,50.77508517943651,Retraité,2356.05283207336,Provence-Alpes-Côte d'Azur,83.7962897876722,Achat en magasin,Divertissement,Autre Europe,17,6,Carte physique,3.0,503.7484285451115,1,28.276792341418297,1558.6401643341374,676.7156854355901,0.12382791117621868,1,1,1,0.0,3.0,0
2023-12-30 03:25:12,Courant,120.06469210897559,48.39597603428932,,4992.153778836925,Pays de la Loire,87.22605313875742,Virement,Autre,France,17,4,Mobile,2.0,206.36589960781708,1,11.599846725267788,581.1704394729203,1846.5689438699176,0.04723682450542832,1,1,1,0.0,,0
2023-07-11 10:15:50,Professionnel,163.5538585082557,45.68728890998357,Indépendant,5403.302030051775,Bretagne,40.93708407376616,Virement,Autre,France,13,4,Sans contact,1.0,20.289035636157728,1,33.722050955029786,1094.2010373653868,1029.1457351798929,0.03977773280730783,1,1,1,2.0,1.0,0
2023-02-04 19:07:34,Courant,56.93889229122986,33.479012308962965,Salarié,2368.777686621184,Auvergne-Rhône-Alpes,111.27977860761999,Achat en magasin,Divertissement,France,19,4,Sans contact,2.0,57.03741781320474,1,30.248893328857648,818.2856463104326,,0.15042185537549171,1,1,1,0.0,5.0,0
2023-09-05 04:47:13,Courant,76.97141618378845,34.61767039664153,Salarié,,Nouvelle-Aquitaine,197.12775798056379,Virement,Autre,France,1,6,Carte physique,3.0,516.2437471838213,1,20.230817797266138,787.1432567775499,1060.6114891621392,0.18586236335822703,1,1,1,0.0,8.0,0
2023-06-18 01:07:14,Épargne,75.32249568065977,52.84677596949247,Salarié,3434.778914064413,Bretagne,16.69977089875967,Achat en magasin,Vêtements,Espagne,11,4,Carte physique,2.0,20.768686055126313,1,3.908592170890119,1118.134988893445,1368.7448686045618,0.012200791602444597,1,1,1,0.0,2.0,0
2023-01-11 13:49:09,Courant,63.535159871203,33.48829311094565,Salarié,,Provence-Alpes-Côte d'Azur,84.299336846815,Achat en ligne,Autre,Royaume-Uni,18,4,En ligne,4.0,496.3456572488524,1,16.814747909472494,529.6864313614283,,0.04095081752333369,1,1,1,0.0,7.0,0
2023-11-21 08:57:33,Courant,31.930896262177516,60.94340652799249,Salarié,,Nouvelle-Aquitaine,101.87094955768384,Virement,Autre,France,17,1,Carte physique,1.0,74.80233236384711,1,24.275178287839104,802.9026623329331,1343.4871599528094,0.07582577087023452,1,1,0,,,0
2023-05-30 02:51:32,Épargne,63.367963965655335,68.99289468617229,Salarié,3447.374989903209,Occitanie,69.04829743443838,Achat en magasin,Santé,France,18,4,Carte physique,1.0,62.8217929993657,1,24.971977609217575,997.6586634628087,788.4931655956791,0.08756993775878172,1,1,1,0.0,2.0,0
2023-01-11 09:25:11,Épargne,63.29428635748611,61.783246073040814,Retraité,,Hauts-de-France,93.43876518623351,Prélèvement,Autre,France,17,2,Carte physique,1.0,172.26333913108863,1,35.789167245603856,866.1395726233305,1115.1978165943979,0.08378671819101811,1,1,1,0.0,3.0,0
2023-12-28 16:30:24,Épargne,42.18363890307421,46.42915752885912,Salarié,4714.581820860962,Provence-Alpes-Côte d'Azur,124.126802048951,Achat en ligne,Alimentation,France,11,6,Carte physique,2.0,125.34527946169757,1,6.300060278270041,756.2204011330492,1623.8643999731303,0.07643914236373733,0,1,0,0.0,6.0,0
2023-12-08 01:56:22,Professionnel,74.03168454383251,43.60485270532611,Salarié,2837.34099083865,Occitanie,153.50281186660627,Achat en magasin,Vêtements,France,20,4,Sans contact,0.0,0.0,1,,591.0948738015119,834.7288786622103,0.1838954129784268,0,1,1,0.0,1.0,0
2023-12-25 19:35:12,Courant,42.779403725696724,46.47522433187773,Salarié,3781.3873335703697,Grand Est,110.38576927111703,Achat en ligne,Divertissement,Royaume-Uni,19,0,En ligne,4.0,418.6721574960834,1,33.515217309772645,967.9412716723708,675.2327946871889,0.1634780925032748,1,1,1,0.0,1.0,0
2023-12-18 06:51:42,Courant,26.1327751797102,46.15313383458955,,3496.3570595387023,Île-de-France,1487.2764653341274,Achat en ligne,Bijouterie,Chine,4,1,Carte physique,8.0,7783.972694166172,3,103.79838803809776,98.65374764620779,4114.262578036804,0.3614928403630982,0,1,1,,5.0,1
2023-03-23 09:32:59,Épargne,64.22938186057554,66.82376530565111,Étudiant,308.22155726308597,Étranger,165.91737506020087,Achat en ligne,Services,France,20,2,Sans contact,1.0,194.1279644932403,2,10.209822245235397,906.7828065239088,,3.362814571754948,1,1,1,2.0,8.0,0
